case:concept:name,CustomerID,BankerID,Loan Amount,Interest Rate,lifecycle:transition,Activity,EmpCntDa,CusToMo,EmpToMo,AVGIR,CusMoID,EmpMoID,EmpDayID
273,4,72,46644,0,10.2.2020,Record Loan Application Information,0,192051,479449,4.2,Customer4-2,Banker72-2,Banker72-210
273,4,72,46644,0,10.2.2020,Check Amount Legality,0,192051,479449,4.2,Customer4-2,Banker72-2,Banker72-210
273,4,72,46644,0,10.2.2020,Client Assessment,0,192051,479449,4.2,Customer4-2,Banker72-2,Banker72-210
273,4,72,46644,0,10.2.2020,Cancel Request,0,192051,479449,4.2,Customer4-2,Banker72-2,Banker72-210
274,5,72,0,0,10.2.2020,Request Loan,0,192788,479449,4.2,customer5-2,Banker72-2,Banker72-210
274,5,72,0,0,10.2.2020,Check Employee Eligibility,0,192788,479449,4.2,customer5-2,Banker72-2,Banker72-210
274,5,72,31253,0,10.2.2020,Record Loan Application Information,0,192788,479449,4.2,customer5-2,Banker72-2,Banker72-210
274,5,72,31253,0,10.2.2020,Check Amount Legality,0,192788,479449,4.2,customer5-2,Banker72-2,Banker72-210
274,5,72,31253,0,10.2.2020,Client Assessment,0,192788,479449,4.2,customer5-2,Banker72-2,Banker72-210
274,5,72,31253,0,10.2.2020,Cancel Request,0,192788,479449,4.2,customer5-2,Banker72-2,Banker72-210
275,4,73,0,0,10.2.2020,Request Loan,0,192051,653707,4.4,Customer4-2,Banker73-2,Banker73-210
275,4,73,0,0,10.2.2020,Check Employee Eligibility,0,192051,653707,4.4,Customer4-2,Banker73-2,Banker73-210
275,4,73,38889,0,10.2.2020,Record Loan Application Information,0,192051,653707,4.4,Customer4-2,Banker73-2,Banker73-210
275,4,73,38889,0,10.2.2020,Check Amount Legality,0,192051,653707,4.4,Customer4-2,Banker73-2,Banker73-210
275,4,73,38889,0,10.2.2020,Client Assessment,0,192051,653707,4.4,Customer4-2,Banker73-2,Banker73-210
275,4,73,38889,0,10.2.2020,Cancel Request,0,192051,653707,4.4,Customer4-2,Banker73-2,Banker73-210
276,2,73,0,0,10.2.2020,Request Loan,0,198222,653707,4.4,Customer2-2,Banker73-2,Banker73-210
276,2,73,0,0,10.2.2020,Check Employee Eligibility,0,198222,653707,4.4,Customer2-2,Banker73-2,Banker73-210
276,2,73,41632,0,10.2.2020,Record Loan Application Information,0,198222,653707,4.4,Customer2-2,Banker73-2,Banker73-210
276,2,73,41632,0,10.2.2020,Check Amount Legality,0,198222,653707,4.4,Customer2-2,Banker73-2,Banker73-210
276,2,73,41632,0,10.2.2020,Client Assessment,0,198222,653707,4.4,Customer2-2,Banker73-2,Banker73-210
276,2,73,41632,0,10.2.2020,Cancel Request,0,198222,653707,4.4,Customer2-2,Banker73-2,Banker73-210
277,4,72,0,0,10.2.2020,Request Loan,0,192051,479449,4.2,Customer4-2,Banker72-2,Banker72-210
277,4,72,0,0,10.2.2020,Check Employee Eligibility,0,192051,479449,4.2,Customer4-2,Banker72-2,Banker72-210
277,4,72,34925,0,10.2.2020,Record Loan Application Information,0,192051,479449,4.2,Customer4-2,Banker72-2,Banker72-210
277,4,72,34925,0,10.2.2020,Check Amount Legality,0,192051,479449,4.2,Customer4-2,Banker72-2,Banker72-210
277,4,72,34925,0,10.2.2020,Client Assessment,0,192051,479449,4.2,Customer4-2,Banker72-2,Banker72-210
277,4,72,34925,0,10.2.2020,Cancel Request,0,192051,479449,4.2,Customer4-2,Banker72-2,Banker72-210
278,1,72,0,0,10.2.2020,Request Loan,0,181860,479449,4.2,Customer1-2,Banker72-2,Banker72-210
278,1,72,0,0,10.2.2020,Check Employee Eligibility,0,181860,479449,4.2,Customer1-2,Banker72-2,Banker72-210
278,1,72,51945,0,10.2.2020,Record Loan Application Information,0,181860,479449,4.2,Customer1-2,Banker72-2,Banker72-210
278,1,72,51945,0,10.2.2020,Check Amount Legality,0,181860,479449,4.2,Customer1-2,Banker72-2,Banker72-210
278,1,72,51945,0,10.2.2020,Client Assessment,0,181860,479449,4.2,Customer1-2,Banker72-2,Banker72-210
278,1,72,51945,0,10.2.2020,Cancel Request,0,181860,479449,4.2,Customer1-2,Banker72-2,Banker72-210
279,2,73,0,0,10.2.2020,Request Loan,0,198222,653707,4.4,Customer2-2,Banker73-2,Banker73-210
279,2,73,0,0,10.2.2020,Check Employee Eligibility,0,198222,653707,4.4,Customer2-2,Banker73-2,Banker73-210
279,2,73,52645,0,10.2.2020,Record Loan Application Information,0,198222,653707,4.4,Customer2-2,Banker73-2,Banker73-210
279,2,73,52645,0,10.2.2020,Check Amount Legality,0,198222,653707,4.4,Customer2-2,Banker73-2,Banker73-210
279,2,73,52645,0,10.2.2020,Client Assessment,0,198222,653707,4.4,Customer2-2,Banker73-2,Banker73-210
279,2,73,52645,0,10.2.2020,Cancel Request,0,198222,653707,4.4,Customer2-2,Banker73-2,Banker73-210
280,6,72,0,0,10.2.2020,Request Loan,0,168741,479449,4.2,customer6-2,Banker72-2,Banker72-210
280,6,72,0,0,10.2.2020,Check Employee Eligibility,0,168741,479449,4.2,customer6-2,Banker72-2,Banker72-210
280,6,72,26020,0,10.2.2020,Record Loan Application Information,0,168741,479449,4.2,customer6-2,Banker72-2,Banker72-210
280,6,72,26020,0,10.2.2020,Check Amount Legality,0,168741,479449,4.2,customer6-2,Banker72-2,Banker72-210
280,6,72,26020,0,10.2.2020,Client Assessment,0,168741,479449,4.2,customer6-2,Banker72-2,Banker72-210
280,6,72,26020,6,10.2.2020,Setup Loan Contract,0,168741,479449,4.2,customer6-2,Banker72-2,Banker72-210
280,6,72,26020,6,10.2.2020,Check Interest Rate Average,0,168741,479449,4.2,customer6-2,Banker72-2,Banker72-210
280,6,72,26020,6,10.2.2020,Sign Loan Contract,0,168741,479449,4.2,customer6-2,Banker72-2,Banker72-210
280,6,72,26020,6,10.2.2020,disbursement,1,194761,505469,4.4,customer6-2,Banker72-2,Banker72-210
281,6,72,0,0,10.2.2020,Request Loan,1,194761,505469,4.4,customer6-2,Banker72-2,Banker72-210
281,6,72,0,0,10.2.2020,Check Employee Eligibility,1,194761,505469,4.4,customer6-2,Banker72-2,Banker72-210
281,6,72,48054,0,10.2.2020,Record Loan Application Information,1,194761,505469,4.4,customer6-2,Banker72-2,Banker72-210
281,6,72,48054,0,10.2.2020,Check Amount Legality,1,194761,505469,4.4,customer6-2,Banker72-2,Banker72-210
281,6,72,48054,0,10.2.2020,Client Assessment,1,194761,505469,4.4,customer6-2,Banker72-2,Banker72-210
281,6,72,48054,0,10.2.2020,Cancel Request,1,194761,505469,4.4,customer6-2,Banker72-2,Banker72-210
282,1,72,0,0,10.2.2020,Request Loan,1,181860,505469,4.4,Customer1-2,Banker72-2,Banker72-210
282,1,72,0,0,10.2.2020,Check Employee Eligibility,1,181860,505469,4.4,Customer1-2,Banker72-2,Banker72-210
282,1,72,63108,0,10.2.2020,Record Loan Application Information,1,181860,505469,4.4,Customer1-2,Banker72-2,Banker72-210
282,1,72,63108,0,10.2.2020,Check Amount Legality,1,181860,505469,4.4,Customer1-2,Banker72-2,Banker72-210
282,1,72,63108,0,10.2.2020,Client Assessment,1,181860,505469,4.4,Customer1-2,Banker72-2,Banker72-210
282,1,72,63108,0,10.2.2020,Cancel Request,1,181860,505469,4.4,Customer1-2,Banker72-2,Banker72-210
283,2,72,0,0,10.2.2020,Request Loan,1,198222,505469,4.4,Customer2-2,Banker72-2,Banker72-210
283,2,72,0,0,10.2.2020,Check Employee Eligibility,1,198222,505469,4.4,Customer2-2,Banker72-2,Banker72-210
283,2,72,65331,0,10.2.2020,Record Loan Application Information,1,198222,505469,4.4,Customer2-2,Banker72-2,Banker72-210
283,2,72,65331,0,10.2.2020,Check Amount Legality,1,198222,505469,4.4,Customer2-2,Banker72-2,Banker72-210
283,2,72,65331,0,10.2.2020,Client Assessment,1,198222,505469,4.4,Customer2-2,Banker72-2,Banker72-210
283,2,72,65331,0,10.2.2020,Cancel Request,1,198222,505469,4.4,Customer2-2,Banker72-2,Banker72-210
284,3,72,0,0,11.2.2020,Request Loan,0,199494,505469,4.4,Customer3-2,Banker72-2,Banker72-211
284,3,72,0,0,11.2.2020,Check Employee Eligibility,0,199494,505469,4.4,Customer3-2,Banker72-2,Banker72-211
284,3,72,39607,0,11.2.2020,Record Loan Application Information,0,199494,505469,4.4,Customer3-2,Banker72-2,Banker72-211
284,3,72,39607,0,11.2.2020,Check Amount Legality,0,199494,505469,4.4,Customer3-2,Banker72-2,Banker72-211
284,3,72,39607,0,11.2.2020,Client Assessment,0,199494,505469,4.4,Customer3-2,Banker72-2,Banker72-211
284,3,72,39607,0,11.2.2020,Cancel Request,0,199494,505469,4.4,Customer3-2,Banker72-2,Banker72-211
285,5,72,0,0,11.2.2020,Request Loan,0,192788,505469,4.4,customer5-2,Banker72-2,Banker72-211
285,5,72,0,0,11.2.2020,Check Employee Eligibility,0,192788,505469,4.4,customer5-2,Banker72-2,Banker72-211
285,5,72,62158,0,11.2.2020,Record Loan Application Information,0,192788,505469,4.4,customer5-2,Banker72-2,Banker72-211
285,5,72,62158,0,11.2.2020,Check Amount Legality,0,192788,505469,4.4,customer5-2,Banker72-2,Banker72-211
285,5,72,62158,0,11.2.2020,Client Assessment,0,192788,505469,4.4,customer5-2,Banker72-2,Banker72-211
285,5,72,62158,0,11.2.2020,Cancel Request,0,192788,505469,4.4,customer5-2,Banker72-2,Banker72-211
286,2,72,0,0,11.2.2020,Request Loan,0,198222,505469,4.4,Customer2-2,Banker72-2,Banker72-211
286,2,72,0,0,11.2.2020,Check Employee Eligibility,0,198222,505469,4.4,Customer2-2,Banker72-2,Banker72-211
286,2,72,56623,0,11.2.2020,Record Loan Application Information,0,198222,505469,4.4,Customer2-2,Banker72-2,Banker72-211
286,2,72,56623,0,11.2.2020,Check Amount Legality,0,198222,505469,4.4,Customer2-2,Banker72-2,Banker72-211
286,2,72,56623,0,11.2.2020,Client Assessment,0,198222,505469,4.4,Customer2-2,Banker72-2,Banker72-211
286,2,72,56623,0,11.2.2020,Cancel Request,0,198222,505469,4.4,Customer2-2,Banker72-2,Banker72-211
287,4,73,0,0,11.2.2020,Request Loan,0,192051,653707,4.4,Customer4-2,Banker73-2,Banker73-211
287,4,73,0,0,11.2.2020,Check Employee Eligibility,0,192051,653707,4.4,Customer4-2,Banker73-2,Banker73-211
287,4,73,28582,0,11.2.2020,Record Loan Application Information,0,192051,653707,4.4,Customer4-2,Banker73-2,Banker73-211
287,4,73,28582,0,11.2.2020,Check Amount Legality,0,192051,653707,4.4,Customer4-2,Banker73-2,Banker73-211
287,4,73,28582,0,11.2.2020,Client Assessment,0,192051,653707,4.4,Customer4-2,Banker73-2,Banker73-211
287,4,73,28582,0,11.2.2020,Cancel Request,0,192051,653707,4.4,Customer4-2,Banker73-2,Banker73-211
288,4,73,0,0,11.2.2020,Request Loan,0,192051,653707,4.4,Customer4-2,Banker73-2,Banker73-211
288,4,73,0,0,11.2.2020,Check Employee Eligibility,0,192051,653707,4.4,Customer4-2,Banker73-2,Banker73-211
288,4,73,53183,0,11.2.2020,Record Loan Application Information,0,192051,653707,4.4,Customer4-2,Banker73-2,Banker73-211
288,4,73,53183,0,11.2.2020,Check Amount Legality,0,192051,653707,4.4,Customer4-2,Banker73-2,Banker73-211
288,4,73,53183,0,11.2.2020,Client Assessment,0,192051,653707,4.4,Customer4-2,Banker73-2,Banker73-211
288,4,73,53183,0,11.2.2020,Cancel Request,0,192051,653707,4.4,Customer4-2,Banker73-2,Banker73-211
289,4,73,0,0,11.2.2020,Request Loan,0,192051,653707,4.4,Customer4-2,Banker73-2,Banker73-211
289,4,73,0,0,11.2.2020,Check Employee Eligibility,0,192051,653707,4.4,Customer4-2,Banker73-2,Banker73-211
289,4,73,27811,0,11.2.2020,Record Loan Application Information,0,192051,653707,4.4,Customer4-2,Banker73-2,Banker73-211
289,4,73,27811,0,11.2.2020,Check Amount Legality,0,192051,653707,4.4,Customer4-2,Banker73-2,Banker73-211
289,4,73,27811,0,11.2.2020,Client Assessment,0,192051,653707,4.4,Customer4-2,Banker73-2,Banker73-211
289,4,73,27811,0,11.2.2020,Cancel Request,0,192051,653707,4.4,Customer4-2,Banker73-2,Banker73-211
290,1,73,0,0,11.2.2020,Request Loan,0,181860,653707,4.4,Customer1-2,Banker73-2,Banker73-211
290,1,73,0,0,11.2.2020,Check Employee Eligibility,0,181860,653707,4.4,Customer1-2,Banker73-2,Banker73-211
290,1,73,43649,0,11.2.2020,Record Loan Application Information,0,181860,653707,4.4,Customer1-2,Banker73-2,Banker73-211
290,1,73,43649,0,11.2.2020,Check Amount Legality,0,181860,653707,4.4,Customer1-2,Banker73-2,Banker73-211
290,1,73,43649,0,11.2.2020,Client Assessment,0,181860,653707,4.4,Customer1-2,Banker73-2,Banker73-211
290,1,73,43649,0,11.2.2020,Cancel Request,0,181860,653707,4.4,Customer1-2,Banker73-2,Banker73-211
291,2,73,0,0,11.2.2020,Request Loan,0,198222,653707,4.4,Customer2-2,Banker73-2,Banker73-211
291,2,73,0,0,11.2.2020,Check Employee Eligibility,0,198222,653707,4.4,Customer2-2,Banker73-2,Banker73-211
291,2,73,32590,0,11.2.2020,Record Loan Application Information,0,198222,653707,4.4,Customer2-2,Banker73-2,Banker73-211
291,2,73,32590,0,11.2.2020,Check Amount Legality,0,198222,653707,4.4,Customer2-2,Banker73-2,Banker73-211
291,2,73,32590,0,11.2.2020,Client Assessment,0,198222,653707,4.4,Customer2-2,Banker73-2,Banker73-211
291,2,73,32590,0,11.2.2020,Cancel Request,0,198222,653707,4.4,Customer2-2,Banker73-2,Banker73-211
292,1,72,0,0,11.2.2020,Request Loan,0,181860,505469,4.4,Customer1-2,Banker72-2,Banker72-211
292,1,72,0,0,11.2.2020,Check Employee Eligibility,0,181860,505469,4.4,Customer1-2,Banker72-2,Banker72-211
292,1,72,52281,0,11.2.2020,Record Loan Application Information,0,181860,505469,4.4,Customer1-2,Banker72-2,Banker72-211
292,1,72,52281,0,11.2.2020,Check Amount Legality,0,181860,505469,4.4,Customer1-2,Banker72-2,Banker72-211
292,1,72,52281,0,11.2.2020,Client Assessment,0,181860,505469,4.4,Customer1-2,Banker72-2,Banker72-211
292,1,72,52281,0,11.2.2020,Cancel Request,0,181860,505469,4.4,Customer1-2,Banker72-2,Banker72-211
293,6,72,0,0,11.2.2020,Request Loan,0,194761,505469,4.4,customer6-2,Banker72-2,Banker72-211
293,6,72,0,0,11.2.2020,Check Employee Eligibility,0,194761,505469,4.4,customer6-2,Banker72-2,Banker72-211
293,6,72,44733,0,11.2.2020,Record Loan Application Information,0,194761,505469,4.4,customer6-2,Banker72-2,Banker72-211
293,6,72,44733,0,11.2.2020,Check Amount Legality,0,194761,505469,4.4,customer6-2,Banker72-2,Banker72-211
293,6,72,44733,0,11.2.2020,Client Assessment,0,194761,505469,4.4,customer6-2,Banker72-2,Banker72-211
293,6,72,44733,0,11.2.2020,Cancel Request,0,194761,505469,4.4,customer6-2,Banker72-2,Banker72-211
294,6,73,0,0,11.2.2020,Request Loan,0,194761,653707,4.4,customer6-2,Banker73-2,Banker73-211
294,6,73,0,0,11.2.2020,Check Employee Eligibility,0,194761,653707,4.4,customer6-2,Banker73-2,Banker73-211
294,6,73,57036,0,11.2.2020,Record Loan Application Information,0,194761,653707,4.4,customer6-2,Banker73-2,Banker73-211
294,6,73,57036,0,11.2.2020,Check Amount Legality,0,194761,653707,4.4,customer6-2,Banker73-2,Banker73-211
294,6,73,57036,0,11.2.2020,Client Assessment,0,194761,653707,4.4,customer6-2,Banker73-2,Banker73-211
294,6,73,57036,0,11.2.2020,Cancel Request,0,194761,653707,4.4,customer6-2,Banker73-2,Banker73-211
295,4,73,0,0,11.2.2020,Request Loan,0,192051,653707,4.4,Customer4-2,Banker73-2,Banker73-211
295,4,73,0,0,11.2.2020,Check Employee Eligibility,0,192051,653707,4.4,Customer4-2,Banker73-2,Banker73-211
295,4,73,69047,0,11.2.2020,Record Loan Application Information,0,192051,653707,4.4,Customer4-2,Banker73-2,Banker73-211
295,4,73,69047,0,11.2.2020,Check Amount Legality,0,192051,653707,4.4,Customer4-2,Banker73-2,Banker73-211
295,4,73,69047,0,11.2.2020,Client Assessment,0,192051,653707,4.4,Customer4-2,Banker73-2,Banker73-211
295,4,73,69047,0,11.2.2020,Cancel Request,0,192051,653707,4.4,Customer4-2,Banker73-2,Banker73-211
296,1,72,0,0,11.2.2020,Request Loan,0,181860,505469,4.4,Customer1-2,Banker72-2,Banker72-211
296,1,72,0,0,11.2.2020,Check Employee Eligibility,0,181860,505469,4.4,Customer1-2,Banker72-2,Banker72-211
296,1,72,47856,0,11.2.2020,Record Loan Application Information,0,181860,505469,4.4,Customer1-2,Banker72-2,Banker72-211
296,1,72,47856,0,11.2.2020,Check Amount Legality,0,181860,505469,4.4,Customer1-2,Banker72-2,Banker72-211
296,1,72,47856,0,11.2.2020,Client Assessment,0,181860,505469,4.4,Customer1-2,Banker72-2,Banker72-211
296,1,72,47856,0,11.2.2020,Cancel Request,0,181860,505469,4.4,Customer1-2,Banker72-2,Banker72-211
297,1,72,0,0,11.2.2020,Request Loan,0,181860,505469,4.4,Customer1-2,Banker72-2,Banker72-211
297,1,72,0,0,11.2.2020,Check Employee Eligibility,0,181860,505469,4.4,Customer1-2,Banker72-2,Banker72-211
297,1,72,49966,0,11.2.2020,Record Loan Application Information,0,181860,505469,4.4,Customer1-2,Banker72-2,Banker72-211
297,1,72,49966,0,11.2.2020,Check Amount Legality,0,181860,505469,4.4,Customer1-2,Banker72-2,Banker72-211
297,1,72,49966,0,11.2.2020,Client Assessment,0,181860,505469,4.4,Customer1-2,Banker72-2,Banker72-211
297,1,72,49966,0,11.2.2020,Cancel Request,0,181860,505469,4.4,Customer1-2,Banker72-2,Banker72-211
298,5,72,0,0,12.2.2020,Request Loan,0,192788,505469,4.4,customer5-2,Banker72-2,Banker72-212
298,5,72,0,0,12.2.2020,Check Employee Eligibility,0,192788,505469,4.4,customer5-2,Banker72-2,Banker72-212
298,5,72,33562,0,12.2.2020,Record Loan Application Information,0,192788,505469,4.4,customer5-2,Banker72-2,Banker72-212
298,5,72,33562,0,12.2.2020,Check Amount Legality,0,192788,505469,4.4,customer5-2,Banker72-2,Banker72-212
298,5,72,33562,0,12.2.2020,Client Assessment,0,192788,505469,4.4,customer5-2,Banker72-2,Banker72-212
298,5,72,33562,0,12.2.2020,Cancel Request,0,192788,505469,4.4,customer5-2,Banker72-2,Banker72-212
299,6,73,0,0,12.2.2020,Request Loan,0,194761,653707,4.4,customer6-2,Banker73-2,Banker73-212
299,6,73,0,0,12.2.2020,Check Employee Eligibility,0,194761,653707,4.4,customer6-2,Banker73-2,Banker73-212
299,6,73,68618,0,12.2.2020,Record Loan Application Information,0,194761,653707,4.4,customer6-2,Banker73-2,Banker73-212
299,6,73,68618,0,12.2.2020,Check Amount Legality,0,194761,653707,4.4,customer6-2,Banker73-2,Banker73-212
299,6,73,68618,0,12.2.2020,Client Assessment,0,194761,653707,4.4,customer6-2,Banker73-2,Banker73-212
299,6,73,68618,0,12.2.2020,Cancel Request,0,194761,653707,4.4,customer6-2,Banker73-2,Banker73-212
300,1,72,0,0,12.2.2020,Request Loan,0,181860,505469,4.4,Customer1-2,Banker72-2,Banker72-212
300,1,72,0,0,12.2.2020,Check Employee Eligibility,0,181860,505469,4.4,Customer1-2,Banker72-2,Banker72-212
300,1,72,26674,0,12.2.2020,Record Loan Application Information,0,181860,505469,4.4,Customer1-2,Banker72-2,Banker72-212
300,1,72,26674,0,12.2.2020,Check Amount Legality,0,181860,505469,4.4,Customer1-2,Banker72-2,Banker72-212
300,1,72,26674,0,12.2.2020,Client Assessment,0,181860,505469,4.4,Customer1-2,Banker72-2,Banker72-212
300,1,72,26674,0,12.2.2020,Cancel Request,0,181860,505469,4.4,Customer1-2,Banker72-2,Banker72-212
301,6,73,0,0,12.2.2020,Request Loan,0,194761,653707,4.4,customer6-2,Banker73-2,Banker73-212
301,6,73,0,0,12.2.2020,Check Employee Eligibility,0,194761,653707,4.4,customer6-2,Banker73-2,Banker73-212
301,6,73,64977,0,12.2.2020,Record Loan Application Information,0,194761,653707,4.4,customer6-2,Banker73-2,Banker73-212
301,6,73,64977,0,12.2.2020,Check Amount Legality,0,194761,653707,4.4,customer6-2,Banker73-2,Banker73-212
301,6,73,64977,0,12.2.2020,Client Assessment,0,194761,653707,4.4,customer6-2,Banker73-2,Banker73-212
301,6,73,64977,0,12.2.2020,Cancel Request,0,194761,653707,4.4,customer6-2,Banker73-2,Banker73-212
302,3,72,0,0,12.2.2020,Request Loan,0,199494,505469,4.4,Customer3-2,Banker72-2,Banker72-212
302,3,72,0,0,12.2.2020,Check Employee Eligibility,0,199494,505469,4.4,Customer3-2,Banker72-2,Banker72-212
302,3,72,54984,0,12.2.2020,Record Loan Application Information,0,199494,505469,4.4,Customer3-2,Banker72-2,Banker72-212
302,3,72,54984,0,12.2.2020,Check Amount Legality,0,199494,505469,4.4,Customer3-2,Banker72-2,Banker72-212
302,3,72,54984,0,12.2.2020,Client Assessment,0,199494,505469,4.4,Customer3-2,Banker72-2,Banker72-212
302,3,72,54984,0,12.2.2020,Cancel Request,0,199494,505469,4.4,Customer3-2,Banker72-2,Banker72-212
303,6,73,0,0,12.2.2020,Request Loan,0,194761,653707,4.4,customer6-2,Banker73-2,Banker73-212
303,6,73,0,0,12.2.2020,Check Employee Eligibility,0,194761,653707,4.4,customer6-2,Banker73-2,Banker73-212
303,6,73,31428,0,12.2.2020,Record Loan Application Information,0,194761,653707,4.4,customer6-2,Banker73-2,Banker73-212
303,6,73,31428,0,12.2.2020,Check Amount Legality,0,194761,653707,4.4,customer6-2,Banker73-2,Banker73-212
303,6,73,31428,0,12.2.2020,Client Assessment,0,194761,653707,4.4,customer6-2,Banker73-2,Banker73-212
303,6,73,31428,0,12.2.2020,Cancel Request,0,194761,653707,4.4,customer6-2,Banker73-2,Banker73-212
304,6,73,0,0,12.2.2020,Request Loan,0,194761,653707,4.4,customer6-2,Banker73-2,Banker73-212
304,6,73,0,0,12.2.2020,Check Employee Eligibility,0,194761,653707,4.4,customer6-2,Banker73-2,Banker73-212
304,6,73,61711,0,12.2.2020,Record Loan Application Information,0,194761,653707,4.4,customer6-2,Banker73-2,Banker73-212
304,6,73,61711,0,12.2.2020,Check Amount Legality,0,194761,653707,4.4,customer6-2,Banker73-2,Banker73-212
304,6,73,61711,0,12.2.2020,Client Assessment,0,194761,653707,4.4,customer6-2,Banker73-2,Banker73-212
304,6,73,61711,0,12.2.2020,Cancel Request,0,194761,653707,4.4,customer6-2,Banker73-2,Banker73-212
305,6,72,0,0,12.2.2020,Request Loan,0,194761,505469,4.4,customer6-2,Banker72-2,Banker72-212
305,6,72,0,0,12.2.2020,Check Employee Eligibility,0,194761,505469,4.4,customer6-2,Banker72-2,Banker72-212
305,6,72,57253,0,12.2.2020,Record Loan Application Information,0,194761,505469,4.4,customer6-2,Banker72-2,Banker72-212
305,6,72,57253,0,12.2.2020,Check Amount Legality,0,194761,505469,4.4,customer6-2,Banker72-2,Banker72-212
305,6,72,57253,0,12.2.2020,Client Assessment,0,194761,505469,4.4,customer6-2,Banker72-2,Banker72-212
